DB01775	Compound::DB01775	21011
DB04633	Compound::DB04633	6643
DB07856	Compound::DB07856	8751
DB00682	Compound::DB00682	5293
DB07983	Compound::DB07983	5678
DB08733	Compound::DB08733	5783
DB02613	Compound::DB02613	3993
DB00918	Compound::DB00918	12566
DB07265	Compound::DB07265	7562
DB01333	Compound::DB01333	15418
DB04194	Compound::DB04194	23084
DB06695	Compound::DB06695	4638
DB07443	Compound::DB07443	24018
DB01012	Compound::DB01012	3260
DB04719	Compound::DB04719	5195
DB03745	Compound::DB03745	22749
DB07169	Compound::DB07169	2987
DB02677	Compound::DB02677	21915
DB02016	Compound::DB02016	9811
DB03611	Compound::DB03611	4123
DB03832	Compound::DB03832	6731
DB04456	Compound::DB04456	13797
DB03454	Compound::DB03454	22554
DB07989	Compound::DB07989	24254
DB08204	Compound::DB08204	24363
DB01178	Compound::DB01178	5822
DB07559	Compound::DB07559	4644
DB08911	Compound::DB08911	9608
DB04529	Compound::DB04529	23334
DB08314	Compound::DB08314	24432
DB03612	Compound::DB03612	22658
DB06124	Compound::DB06124	8669
DB07954	Compound::DB07954	8063
DB04481	Compound::DB04481	23303
DB00673	Compound::DB00673	3522
DB08386	Compound::DB08386	8492
DB07014	Compound::DB07014	23872
DB03801	Compound::DB03801	7107
DB04445	Compound::DB04445	18323
DB06906	Compound::DB06906	23822
DB09552	Compound::DB09552	2499
DB12107	Compound::DB12107	15977
DB03399	Compound::DB03399	4001
DB02169	Compound::DB02169	6607
DB08105	Compound::DB08105	24293
DB13170	Compound::DB13170	5939
DB05470	Compound::DB05470	6857
DB04050	Compound::DB04050	22964
DB11943	Compound::DB11943	15880
DB01212	Compound::DB01212	6302
DB02560	Compound::DB02560	21823
DB11582	Compound::DB11582	3502
DB08641	Compound::DB08641	3829
DB08085	Compound::DB08085	7066
DB03991	Compound::DB03991	22923
DB02996	Compound::DB02996	5111
DB11447	Compound::DB11447	8062
DB04408	Compound::DB04408	23250
DB01145	Compound::DB01145	14466
DB04302	Compound::DB04302	3846
DB08441	Compound::DB08441	3824
DB07973	Compound::DB07973	8028
DB05678	Compound::DB05678	23688
DB07889	Compound::DB07889	4865
DB00158	Compound::DB00158	9753
DB04124	Compound::DB04124	17067
DB00629	Compound::DB00629	10600
DB09286	Compound::DB09286	8659
DB00433	Compound::DB00433	7741
DB01644	Compound::DB01644	3198
DB11219	Compound::DB11219	8999
DB02242	Compound::DB02242	21519
DB08671	Compound::DB08671	24602
DB04905	Compound::DB04905	8305
DB06127	Compound::DB06127	8186
DB08011	Compound::DB08011	5496
DB04669	Compound::DB04669	7629
DB01988	Compound::DB01988	3280
DB07706	Compound::DB07706	17193
DB02020	Compound::DB02020	6317
DB07408	Compound::DB07408	24001
DB07897	Compound::DB07897	6819
DB02062	Compound::DB02062	5629
DB09345	Compound::DB09345	16597
DB08532	Compound::DB08532	8658
DB00924	Compound::DB00924	11096
DB00348	Compound::DB00348	11917
DB02429	Compound::DB02429	3517
DB00664	Compound::DB00664	16297
DB03037	Compound::DB03037	22164
DB02190	Compound::DB02190	21474
DB00940	Compound::DB00940	4779
DB05421	Compound::DB05421	3977
DB14487	Compound::DB14487	16972
DB05137	Compound::DB05137	16624
DB08363	Compound::DB08363	3628
DB03940	Compound::DB03940	8985
DB00127	Compound::DB00127	6983
DB04334	Compound::DB04334	17453
DB01030	Compound::DB01030	2919
DB04563	Compound::DB04563	4773
DB08712	Compound::DB08712	24621
DB06780	Compound::DB06780	3585
DB14530	Compound::DB14530	15994
DB03726	Compound::DB03726	22735
DB08702	Compound::DB08702	24618
DB04256	Compound::DB04256	6927
DB03085	Compound::DB03085	22189
DB00585	Compound::DB00585	8932
DB04767	Compound::DB04767	7880
DB08007	Compound::DB08007	6038
DB11632	Compound::DB11632	4633
DB04671	Compound::DB04671	23422
DB13092	Compound::DB13092	16789
DB02893	Compound::DB02893	8858
DB06860	Compound::DB06860	23800
DB01878	Compound::DB01878	4239
DB04018	Compound::DB04018	4441
DB00307	Compound::DB00307	8113
DB01772	Compound::DB01772	9058
DB03328	Compound::DB03328	22462
DB00892	Compound::DB00892	11284
DB04446	Compound::DB04446	5557
DB03058	Compound::DB03058	6965
DB00990	Compound::DB00990	4228
DB04381	Compound::DB04381	7441
DB07492	Compound::DB07492	24038
DB08618	Compound::DB08618	7105
DB08034	Compound::DB08034	24268
DB08745	Compound::DB08745	3146
DB02289	Compound::DB02289	21560
DB01683	Compound::DB01683	20911
DB03615	Compound::DB03615	5159
DB02121	Compound::DB02121	21409
DB00330	Compound::DB00330	15921
DB06917	Compound::DB06917	7857
DB01662	Compound::DB01662	8449
DB00762	Compound::DB00762	5436
DB02671	Compound::DB02671	4869
DB08766	Compound::DB08766	8980
DB02670	Compound::DB02670	6775
DB01893	Compound::DB01893	21140
DB00661	Compound::DB00661	6146
DB01148	Compound::DB01148	3931
DB01435	Compound::DB01435	6564
DB06866	Compound::DB06866	4919
DB00489	Compound::DB00489	2810
DB00600	Compound::DB00600	4619
DB08932	Compound::DB08932	4723
DB01588	Compound::DB01588	7535
DB04419	Compound::DB04419	23255
DB07038	Compound::DB07038	7733
DB03310	Compound::DB03310	6245
DB00857	Compound::DB00857	6879
DB07156	Compound::DB07156	4730
DB00925	Compound::DB00925	13434
DB08142	Compound::DB08142	5188
DB02161	Compound::DB02161	8657
DB07212	Compound::DB07212	3481
DB08014	Compound::DB08014	2850
DB08890	Compound::DB08890	12013
DB00464	Compound::DB00464	4595
DB04051	Compound::DB04051	22965
DB03182	Compound::DB03182	22312
DB02299	Compound::DB02299	3604
DB01767	Compound::DB01767	4925
DB08191	Compound::DB08191	3789
DB02930	Compound::DB02930	8470
DB08656	Compound::DB08656	24591
DB01647	Compound::DB01647	8631
DB03270	Compound::DB03270	5508
DB08474	Compound::DB08474	2884
DB08214	Compound::DB08214	5917
DB06918	Compound::DB06918	3710
DB04113	Compound::DB04113	5442
DB07947	Compound::DB07947	7318
DB00862	Compound::DB00862	6374
DB03162	Compound::DB03162	22297
DB06954	Compound::DB06954	23844
DB01881	Compound::DB01881	21127
DB06791	Compound::DB06791	5297
DB06710	Compound::DB06710	3678
DB02709	Compound::DB02709	9856
DB05403	Compound::DB05403	3290
DB00577	Compound::DB00577	2617
DB08927	Compound::DB08927	4063
DB14033	Compound::DB14033	16320
DB02529	Compound::DB02529	3091
DB03373	Compound::DB03373	3152
DB13955	Compound::DB13955	6115
DB06786	Compound::DB06786	5183
DB07619	Compound::DB07619	5900
DB02124	Compound::DB02124	21414
DB01950	Compound::DB01950	3727
DB06785	Compound::DB06785	4501
DB06213	Compound::DB06213	5660
DB08781	Compound::DB08781	5907
DB02890	Compound::DB02890	3324
DB04255	Compound::DB04255	3022
DB01630	Compound::DB01630	20859
DB04768	Compound::DB04768	23470
DB01135	Compound::DB01135	7229
DB04289	Compound::DB04289	23170
DB11689	Compound::DB11689	9511
DB03473	Compound::DB03473	22581
DB02821	Compound::DB02821	7043
DB01238	Compound::DB01238	5283
DB08078	Compound::DB08078	4023
DB07874	Compound::DB07874	7399
DB08814	Compound::DB08814	8466
DB01632	Compound::DB01632	6368
DB07447	Compound::DB07447	15310
DB04087	Compound::DB04087	22996
DB03008	Compound::DB03008	22143
DB07436	Compound::DB07436	3099
DB02463	Compound::DB02463	6158
DB07144	Compound::DB07144	7245
DB06950	Compound::DB06950	23841
DB08317	Compound::DB08317	24435
DB08126	Compound::DB08126	24308
DB07413	Compound::DB07413	24003
DB07241	Compound::DB07241	23939
DB03581	Compound::DB03581	22644
DB06538	Compound::DB06538	4857
DB07501	Compound::DB07501	7799
DB04126	Compound::DB04126	4728
DB03233	Compound::DB03233	7268
DB00960	Compound::DB00960	8023
DB03727	Compound::DB03727	22736
DB01019	Compound::DB01019	7590
DB03317	Compound::DB03317	3716
DB07967	Compound::DB07967	3321
DB04542	Compound::DB04542	5003
DB01025	Compound::DB01025	12069
DB00229	Compound::DB00229	7426
DB03074	Compound::DB03074	22182
DB05913	Compound::DB05913	7730
DB03368	Compound::DB03368	5013
DB02271	Compound::DB02271	8759
DB00518	Compound::DB00518	10093
DB05936	Compound::DB05936	8542
DB08162	Compound::DB08162	10643
DB09183	Compound::DB09183	5066
DB00647	Compound::DB00647	12387
DB02497	Compound::DB02497	4842
DB02152	Compound::DB02152	6973
DB14050	Compound::DB14050	16541
DB08864	Compound::DB08864	15782
DB00535	Compound::DB00535	6383
DB12612	Compound::DB12612	7013
DB03979	Compound::DB03979	22918
DB08892	Compound::DB08892	5485
DB04795	Compound::DB04795	4511
DB00260	Compound::DB00260	16701
DB00379	Compound::DB00379	5587
DB07395	Compound::DB07395	5172
DB00401	Compound::DB00401	11947
DB07103	Compound::DB07103	23902
DB04448	Compound::DB04448	6720
DB04238	Compound::DB04238	7315
DB07364	Compound::DB07364	11403
DB04451	Compound::DB04451	4645
DB00875	Compound::DB00875	3708
DB03811	Compound::DB03811	22802
DB02227	Compound::DB02227	21501
DB04457	Compound::DB04457	23280
DB01576	Compound::DB01576	6898
DB02018	Compound::DB02018	21322
DB07350	Compound::DB07350	3560
DB08077	Compound::DB08077	3850
DB03585	Compound::DB03585	6265
DB06421	Compound::DB06421	3954
DB01399	Compound::DB01399	7661
DB03228	Compound::DB03228	22345
DB01952	Compound::DB01952	21225
DB01982	Compound::DB01982	21263
DB01047	Compound::DB01047	8182
DB14064	Compound::DB14064	16277
DB02442	Compound::DB02442	18270
DB06949	Compound::DB06949	23840
DB02022	Compound::DB02022	21324
DB00338	Compound::DB00338	6166
DB03217	Compound::DB03217	7747
DB08131	Compound::DB08131	24310
DB00969	Compound::DB00969	5630
DB02462	Compound::DB02462	7247
DB04337	Compound::DB04337	4000
DB04774	Compound::DB04774	4038
DB01939	Compound::DB01939	7344
DB08693	Compound::DB08693	5688
DB01125	Compound::DB01125	7340
DB06240	Compound::DB06240	12471
DB08761	Compound::DB08761	24641
DB03651	Compound::DB03651	22681
DB01273	Compound::DB01273	7170
DB00311	Compound::DB00311	5735
DB08182	Compound::DB08182	4670
DB01213	Compound::DB01213	10349
DB07375	Compound::DB07375	3410
DB04770	Compound::DB04770	6523
DB04374	Compound::DB04374	23221
DB01227	Compound::DB01227	6151
DB03802	Compound::DB03802	4983
DB01488	Compound::DB01488	3211
DB07428	Compound::DB07428	3856
DB00540	Compound::DB00540	7990
DB01754	Compound::DB01754	6598
DB07540	Compound::DB07540	24071
DB02104	Compound::DB02104	5823
DB11093	Compound::DB11093	6741
DB00437	Compound::DB00437	8014
DB00536	Compound::DB00536	5077
DB06212	Compound::DB06212	3717
DB02725	Compound::DB02725	21942
DB08908	Compound::DB08908	7239
DB03700	Compound::DB03700	22721
DB00552	Compound::DB00552	4824
DB06749	Compound::DB06749	5276
DB08744	Compound::DB08744	7474
DB08476	Compound::DB08476	4796
DB04105	Compound::DB04105	4946
DB00809	Compound::DB00809	4956
DB00232	Compound::DB00232	4007
DB01210	Compound::DB01210	8059
DB04131	Compound::DB04131	23022
DB11642	Compound::DB11642	6356
DB08665	Compound::DB08665	24596
DB03227	Compound::DB03227	4808
DB01017	Compound::DB01017	16022
DB07060	Compound::DB07060	23889
DB04103	Compound::DB04103	23007
DB04917	Compound::DB04917	8969
DB04396	Compound::DB04396	23244
DB07165	Compound::DB07165	7795
DB01263	Compound::DB01263	6742
DB08564	Compound::DB08564	7663
DB07448	Compound::DB07448	7758
DB04088	Compound::DB04088	9059
DB09220	Compound::DB09220	6621
DB08820	Compound::DB08820	3498
DB02900	Compound::DB02900	5949
DB01721	Compound::DB01721	20961
DB00863	Compound::DB00863	6004
DB00642	Compound::DB00642	15408
DB04641	Compound::DB04641	23402
DB08289	Compound::DB08289	6638
DB03120	Compound::DB03120	6801
DB00868	Compound::DB00868	4777
DB07842	Compound::DB07842	7542
DB01719	Compound::DB01719	20957
DB07159	Compound::DB07159	7917
DB04646	Compound::DB04646	23403
DB04040	Compound::DB04040	22958
DB02861	Compound::DB02861	8943
DB01912	Compound::DB01912	21154
DB00850	Compound::DB00850	5668
DB08915	Compound::DB08915	5243
DB02106	Compound::DB02106	7905
DB00449	Compound::DB00449	5340
DB07798	Compound::DB07798	3523
DB11712	Compound::DB11712	14359
DB01228	Compound::DB01228	4675
DB01415	Compound::DB01415	5250
DB08689	Compound::DB08689	3170
DB02033	Compound::DB02033	2742
DB08880	Compound::DB08880	5345
DB06429	Compound::DB06429	15169
DB04084	Compound::DB04084	22993
DB01001	Compound::DB01001	8535
DB06833	Compound::DB06833	5652
DB08548	Compound::DB08548	24533
DB02265	Compound::DB02265	21539
DB14061	Compound::DB14061	14975
DB08042	Compound::DB08042	6821
DB02640	Compound::DB02640	5290
DB07912	Compound::DB07912	4834
DB04258	Compound::DB04258	4634
DB12887	Compound::DB12887	24994
DB03666	Compound::DB03666	22698
DB03600	Compound::DB03600	15022
DB01265	Compound::DB01265	16057
DB07691	Compound::DB07691	5935
DB03128	Compound::DB03128	12167
DB00400	Compound::DB00400	6770
DB00211	Compound::DB00211	7458
DB07873	Compound::DB07873	12328
DB02281	Compound::DB02281	4762
DB03048	Compound::DB03048	22169
DB02341	Compound::DB02341	3831
DB01100	Compound::DB01100	10597
DB04596	Compound::DB04596	23373
DB07957	Compound::DB07957	7609
DB01558	Compound::DB01558	9843
DB04367	Compound::DB04367	6893
DB03735	Compound::DB03735	22743
DB01007	Compound::DB01007	4778
DB09265	Compound::DB09265	11692
DB07984	Compound::DB07984	5724
DB07418	Compound::DB07418	6517
DB07167	Compound::DB07167	6142
DB08632	Compound::DB08632	3883
DB06525	Compound::DB06525	4629
DB07783	Compound::DB07783	24173
DB08502	Compound::DB08502	15765
DB04742	Compound::DB04742	23456
DB01235	Compound::DB01235	9924
DB08409	Compound::DB08409	8644
DB07296	Compound::DB07296	23961
DB01165	Compound::DB01165	6574
DB01143	Compound::DB01143	8830
DB02019	Compound::DB02019	21323
DB04664	Compound::DB04664	23421
DB07702	Compound::DB07702	6919
DB04200	Compound::DB04200	8422
DB01151	Compound::DB01151	4523
DB08936	Compound::DB08936	3929
DB02063	Compound::DB02063	5097
DB07054	Compound::DB07054	5128
DB01352	Compound::DB01352	6397
DB03447	Compound::DB03447	3863
DB03597	Compound::DB03597	6342
DB08006	Compound::DB08006	24259
DB05938	Compound::DB05938	4756
DB04318	Compound::DB04318	7893
DB03312	Compound::DB03312	2574
DB08069	Compound::DB08069	24276
DB02927	Compound::DB02927	22091
DB00595	Compound::DB00595	4726
DB07134	Compound::DB07134	6293
DB00975	Compound::DB00975	8044
DB03542	Compound::DB03542	6535
DB07981	Compound::DB07981	3888
DB03931	Compound::DB03931	22882
DB11693	Compound::DB11693	7568
DB03984	Compound::DB03984	22919
DB08765	Compound::DB08765	3966
DB07765	Compound::DB07765	24162
DB01275	Compound::DB01275	3782
DB01888	Compound::DB01888	21136
DB06802	Compound::DB06802	9871
DB03924	Compound::DB03924	8934
DB11431	Compound::DB11431	16262
DB00818	Compound::DB00818	5863
DB01779	Compound::DB01779	21016
DB00657	Compound::DB00657	7501
DB07943	Compound::DB07943	7017
DB11429	Compound::DB11429	4213
DB00928	Compound::DB00928	5604
DB02851	Compound::DB02851	22043
DB07195	Compound::DB07195	6045
DB08411	Compound::DB08411	8258
DB12478	Compound::DB12478	5650
DB06460	Compound::DB06460	4506
DB04946	Compound::DB04946	6476
DB04260	Compound::DB04260	4713
DB03012	Compound::DB03012	22145
DB03938	Compound::DB03938	16878
DB01956	Compound::DB01956	8533
DB07407	Compound::DB07407	24000
DB09048	Compound::DB09048	8058
DB08586	Compound::DB08586	24548
DB04557	Compound::DB04557	5770
DB00267	Compound::DB00267	15414
DB00425	Compound::DB00425	7385
DB01890	Compound::DB01890	21137
DB07482	Compound::DB07482	6391
DB04409	Compound::DB04409	6020
DB02583	Compound::DB02583	21848
DB03449	Compound::DB03449	22551
DB05993	Compound::DB05993	7010
DB03470	Compound::DB03470	22578
DB02355	Compound::DB02355	21626
DB05253	Compound::DB05253	6759
DB07196	Compound::DB07196	23926
DB07633	Compound::DB07633	7169
DB00801	Compound::DB00801	5080
DB07480	Compound::DB07480	24029
DB00324	Compound::DB00324	9701
DB07164	Compound::DB07164	6681
DB08209	Compound::DB08209	24364
DB07366	Compound::DB07366	6910
DB04407	Compound::DB04407	6727
DB07238	Compound::DB07238	2860
DB07756	Compound::DB07756	8252
DB07567	Compound::DB07567	5079
DB01901	Compound::DB01901	3970
DB02346	Compound::DB02346	21621
DB12436	Compound::DB12436	6851
DB01633	Compound::DB01633	20863
DB04859	Compound::DB04859	5422
DB03784	Compound::DB03784	4163
DB04931	Compound::DB04931	18396
DB08726	Compound::DB08726	2608
DB09273	Compound::DB09273	8559
DB06831	Compound::DB06831	5326
DB03915	Compound::DB03915	22875
DB01911	Compound::DB01911	21152
DB08307	Compound::DB08307	24427
DB12371	Compound::DB12371	3179
DB06623	Compound::DB06623	5137
DB03904	Compound::DB03904	7371
DB02347	Compound::DB02347	3550
DB02509	Compound::DB02509	8483
DB07439	Compound::DB07439	24017
DB01259	Compound::DB01259	9798
DB02596	Compound::DB02596	21861
DB03165	Compound::DB03165	22300
DB04235	Compound::DB04235	7959
DB01440	Compound::DB01440	4271
DB12565	Compound::DB12565	9955
DB01439	Compound::DB01439	3886
DB00303	Compound::DB00303	15920
DB05590	Compound::DB05590	23681
DB06936	Compound::DB06936	5754
DB04015	Compound::DB04015	22937
DB02005	Compound::DB02005	21309
DB00240	Compound::DB00240	13401
DB07328	Compound::DB07328	7447
DB02674	Compound::DB02674	21913
DB09421	Compound::DB09421	8253
DB01883	Compound::DB01883	21131
DB08865	Compound::DB08865	9709
DB07519	Compound::DB07519	6806
DB08260	Compound::DB08260	24406
DB07755	Compound::DB07755	6113
DB02929	Compound::DB02929	3820
DB01405	Compound::DB01405	15746
DB01280	Compound::DB01280	4532
DB07425	Compound::DB07425	4775
DB02007	Compound::DB02007	21311
DB02986	Compound::DB02986	6804
DB08494	Compound::DB08494	2727
DB07293	Compound::DB07293	23959
DB08611	Compound::DB08611	5242
DB00195	Compound::DB00195	3702
DB00132	Compound::DB00132	14616
DB07247	Compound::DB07247	7369
DB00416	Compound::DB00416	9869
DB04685	Compound::DB04685	23427
DB11590	Compound::DB11590	6869
DB01993	Compound::DB01993	21306
DB08201	Compound::DB08201	5637
DB03795	Compound::DB03795	22789
DB02192	Compound::DB02192	21476
DB03103	Compound::DB03103	22202
DB04160	Compound::DB04160	7769
DB06847	Compound::DB06847	23796
DB00444	Compound::DB00444	10698
DB08449	Compound::DB08449	24494
DB04568	Compound::DB04568	23364
DB02883	Compound::DB02883	22056
DB06267	Compound::DB06267	13168
DB02595	Compound::DB02595	21858
DB00618	Compound::DB00618	16334
DB07922	Compound::DB07922	6471
DB02641	Compound::DB02641	21886
DB07518	Compound::DB07518	24057
DB07155	Compound::DB07155	23915
DB00721	Compound::DB00721	8546
DB02243	Compound::DB02243	4686
DB04736	Compound::DB04736	8437
DB00680	Compound::DB00680	4873
DB08662	Compound::DB08662	3047
DB09300	Compound::DB09300	5927
DB04983	Compound::DB04983	7260
DB00421	Compound::DB00421	8268
DB02724	Compound::DB02724	21941
DB02136	Compound::DB02136	16876
DB02980	Compound::DB02980	22132
DB08033	Compound::DB08033	7746
DB07863	Compound::DB07863	4033
DB02410	Compound::DB02410	21702
DB00689	Compound::DB00689	7566
DB02799	Compound::DB02799	22002
DB07780	Compound::DB07780	8714
DB08312	Compound::DB08312	10909
DB08389	Compound::DB08389	6196
DB04715	Compound::DB04715	7288
DB07913	Compound::DB07913	4125
DB00331	Compound::DB00331	9648
DB02458	Compound::DB02458	6445
DB03351	Compound::DB03351	22474
DB14071	Compound::DB14071	16280
DB00563	Compound::DB00563	9676
DB07858	Compound::DB07858	8910
DB06787	Compound::DB06787	12666
DB00511	Compound::DB00511	6503
DB00513	Compound::DB00513	3284
DB04392	Compound::DB04392	4111
DB02655	Compound::DB02655	10545
DB00181	Compound::DB00181	5778
DB01737	Compound::DB01737	5404
DB08271	Compound::DB08271	3225
DB04866	Compound::DB04866	3252
DB01675	Compound::DB01675	20906
DB03613	Compound::DB03613	22659
DB04912	Compound::DB04912	6498
DB08122	Compound::DB08122	24304
DB00645	Compound::DB00645	8443
DB07270	Compound::DB07270	23952
DB04495	Compound::DB04495	5716
DB06433	Compound::DB06433	3825
DB08356	Compound::DB08356	24454
DB07833	Compound::DB07833	4216
DB03808	Compound::DB03808	5889
DB09060	Compound::DB09060	5059
DB14146	Compound::DB14146	25045
DB01356	Compound::DB01356	15846
DB01336	Compound::DB01336	7238
DB07312	Compound::DB07312	6178
DB06595	Compound::DB06595	8108
DB04794	Compound::DB04794	6125
DB07716	Compound::DB07716	5817
DB08000	Compound::DB08000	24258
DB02990	Compound::DB02990	22139
DB08427	Compound::DB08427	24482
DB08747	Compound::DB08747	2733
DB05020	Compound::DB05020	23513
DB12961	Compound::DB12961	8149
DB00816	Compound::DB00816	6325
DB08372	Compound::DB08372	3051
DB01889	Compound::DB01889	5996
DB07659	Compound::DB07659	7552
DB01104	Compound::DB01104	2613
DB08770	Compound::DB08770	7519
DB06849	Compound::DB06849	3535
DB02676	Compound::DB02676	21914
DB12465	Compound::DB12465	3034
DB06412	Compound::DB06412	6531
DB04779	Compound::DB04779	7569
DB08596	Compound::DB08596	7608
DB13946	Compound::DB13946	8298
DB02721	Compound::DB02721	8790
DB06362	Compound::DB06362	8770
DB07681	Compound::DB07681	8605
DB07109	Compound::DB07109	23905
DB03072	Compound::DB03072	3176
DB06203	Compound::DB06203	5849
DB07944	Compound::DB07944	8168
DB05607	Compound::DB05607	16448
DB01031	Compound::DB01031	5415
DB07476	Compound::DB07476	24027
DB06321	Compound::DB06321	23766
DB03783	Compound::DB03783	4872
DB13879	Compound::DB13879	2937
DB09343	Compound::DB09343	6463
DB07896	Compound::DB07896	24209
DB02794	Compound::DB02794	21998
DB00457	Compound::DB00457	3094
DB00923	Compound::DB00923	15011
DB01134	Compound::DB01134	6361
DB03390	Compound::DB03390	4308
DB02324	Compound::DB02324	21587
DB07463	Compound::DB07463	24022
DB00691	Compound::DB00691	5351
DB03862	Compound::DB03862	22841
DB00179	Compound::DB00179	6470
DB07080	Compound::DB07080	14788
DB03033	Compound::DB03033	22163
DB02749	Compound::DB02749	21961
DB04597	Compound::DB04597	23374
DB07876	Compound::DB07876	7664
DB00422	Compound::DB00422	6188
DB07141	Compound::DB07141	4322
DB08462	Compound::DB08462	5620
DB02422	Compound::DB02422	7776
DB03556	Compound::DB03556	7974
DB00242	Compound::DB00242	10690
DB00357	Compound::DB00357	9854
DB02610	Compound::DB02610	21871
DB08507	Compound::DB08507	6951
DB01419	Compound::DB01419	15231
DB03493	Compound::DB03493	22592
DB08749	Compound::DB08749	24634
DB03278	Compound::DB03278	22411
DB00772	Compound::DB00772	10772
DB00771	Compound::DB00771	8825
DB01407	Compound::DB01407	6884
DB04453	Compound::DB04453	4293
DB04438	Compound::DB04438	23264
DB00431	Compound::DB00431	8510
DB01577	Compound::DB01577	10000
DB07565	Compound::DB07565	17073
DB01698	Compound::DB01698	11180
DB02550	Compound::DB02550	21817
DB07225	Compound::DB07225	8036
DB02322	Compound::DB02322	6710
DB01039	Compound::DB01039	6856
DB13948	Compound::DB13948	8420
DB00557	Compound::DB00557	8285
DB00189	Compound::DB00189	10036
DB08072	Compound::DB08072	7722
DB00769	Compound::DB00769	7712
DB04679	Compound::DB04679	7682
DB04269	Compound::DB04269	4075
DB08816	Compound::DB08816	8462
DB07431	Compound::DB07431	7482
DB00491	Compound::DB00491	7273
DB03793	Compound::DB03793	8227
DB07390	Compound::DB07390	23995
DB05667	Compound::DB05667	3682
DB04016	Compound::DB04016	4112
DB00777	Compound::DB00777	5997
DB05562	Compound::DB05562	6528
DB04687	Compound::DB04687	23429
DB02343	Compound::DB02343	4885
DB08309	Compound::DB08309	4283
DB07244	Compound::DB07244	23941
DB07414	Compound::DB07414	2573
DB08175	Compound::DB08175	4138
DB07505	Compound::DB07505	3007
DB06960	Compound::DB06960	23848
DB05458	Compound::DB05458	8196
DB08597	Compound::DB08597	7659
DB09185	Compound::DB09185	15953
DB01996	Compound::DB01996	7781
DB11574	Compound::DB11574	6650
DB07271	Compound::DB07271	6799
DB02268	Compound::DB02268	21543
DB05265	Compound::DB05265	4783
DB06335	Compound::DB06335	3968
DB01567	Compound::DB01567	4758
DB02388	Compound::DB02388	5022
DB05424	Compound::DB05424	11009
DB05943	Compound::DB05943	10258
DB02473	Compound::DB02473	3479
DB00671	Compound::DB00671	7686
DB03477	Compound::DB03477	7904
DB02994	Compound::DB02994	3126
DB00220	Compound::DB00220	2851
DB00530	Compound::DB00530	3874
DB05398	Compound::DB05398	2781
DB09513	Compound::DB09513	24705
DB00716	Compound::DB00716	9040
DB07465	Compound::DB07465	6425
DB02335	Compound::DB02335	8564
DB04754	Compound::DB04754	7977
DB08447	Compound::DB08447	4025
DB12095	Compound::DB12095	6119
DB01301	Compound::DB01301	2827
DB07791	Compound::DB07791	7476
DB06910	Compound::DB06910	2835
DB03353	Compound::DB03353	22476
DB04303	Compound::DB04303	23175
DB04510	Compound::DB04510	23318
DB08139	Compound::DB08139	4199
DB07703	Compound::DB07703	24140
DB05289	Compound::DB05289	12748
DB07605	Compound::DB07605	6559
DB07561	Compound::DB07561	6915
DB04224	Compound::DB04224	3683
DB11596	Compound::DB11596	13138
DB02414	Compound::DB02414	21705
DB04697	Compound::DB04697	8963
DB09167	Compound::DB09167	7059
DB02430	Compound::DB02430	21716
DB07457	Compound::DB07457	7152
DB04468	Compound::DB04468	14605
DB03015	Compound::DB03015	8725
DB06448	Compound::DB06448	4764
DB04871	Compound::DB04871	10654
DB03768	Compound::DB03768	3013
DB08433	Compound::DB08433	24487
DB02428	Compound::DB02428	2994
DB09477	Compound::DB09477	3905
DB02879	Compound::DB02879	22054
DB06140	Compound::DB06140	5794
DB08390	Compound::DB08390	2995
DB03320	Compound::DB03320	2902
DB03448	Compound::DB03448	22550
DB02383	Compound::DB02383	4440
DB07287	Compound::DB07287	23956
DB03828	Compound::DB03828	8376
DB04689	Compound::DB04689	7292
DB06579	Compound::DB06579	10329
DB07715	Compound::DB07715	2653
DB08893	Compound::DB08893	5919
DB04514	Compound::DB04514	8017
DB14514	Compound::DB14514	16756
DB00486	Compound::DB00486	7462
DB04503	Compound::DB04503	23316
DB12339	Compound::DB12339	5924
DB03555	Compound::DB03555	22626
DB00525	Compound::DB00525	12034
DB03084	Compound::DB03084	7484
DB00467	Compound::DB00467	3744
DB04377	Compound::DB04377	3646
DB01156	Compound::DB01156	4438
DB03376	Compound::DB03376	22501
DB13997	Compound::DB13997	2614
DB04304	Compound::DB04304	23176
DB01000	Compound::DB01000	7690
DB03022	Compound::DB03022	22154
DB08787	Compound::DB08787	4193
DB07888	Compound::DB07888	24205
DB01102	Compound::DB01102	8205
DB00430	Compound::DB00430	14675
DB07067	Compound::DB07067	4544
DB03461	Compound::DB03461	3895
DB01966	Compound::DB01966	4765
DB00448	Compound::DB00448	12204
DB05412	Compound::DB05412	5981
DB02973	Compound::DB02973	5617
DB03230	Compound::DB03230	22350
DB08318	Compound::DB08318	24436
DB07004	Compound::DB07004	6947
DB00751	Compound::DB00751	3167
DB04279	Compound::DB04279	23160
DB07179	Compound::DB07179	3867
DB00270	Compound::DB00270	4152
DB01203	Compound::DB01203	4959
DB03161	Compound::DB03161	22294
DB08802	Compound::DB08802	8626
DB03306	Compound::DB03306	7212
DB00145	Compound::DB00145	8326
DB01541	Compound::DB01541	7909
DB01401	Compound::DB01401	15230
DB13165	Compound::DB13165	25001
DB01239	Compound::DB01239	7798
DB00959	Compound::DB00959	10685
DB05009	Compound::DB05009	4868
DB00527	Compound::DB00527	7817
DB02665	Compound::DB02665	21907
